standard,nutrient_key,display_name,category,sex,life_stage,age_min_months,age_max_months,target_value,target_min_value,target_max_value,unit,reference_type,source_life_stage_group,source,notes
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,PREGNANCY,228,371,1000,,,mg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHROMIUM,Chromium,MINERAL,FEMALE,PREGNANCY,228,371,30,,,μg,AI,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,PREGNANCY,228,371,1000,,,μg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,FLUORIDE,Fluoride,MINERAL,FEMALE,PREGNANCY,228,371,3,,,mg,AI,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,PREGNANCY,228,371,220,,,μg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,PREGNANCY,228,371,27,,,mg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,PREGNANCY,228,371,350,,,mg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MANGANESE,Manganese,MINERAL,FEMALE,PREGNANCY,228,371,2,,,mg,AI,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,PREGNANCY,228,371,50,,,μg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,PREGNANCY,228,371,700,,,mg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,PREGNANCY,228,371,60,,,μg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,PREGNANCY,228,371,11,,,mg,RDA,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,POTASSIUM,Potassium,MINERAL,FEMALE,PREGNANCY,228,371,2900,,,mg,AI,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SODIUM,Sodium,MINERAL,FEMALE,PREGNANCY,228,371,1500,,,mg,AI,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHLORIDE,Chloride,MINERAL,FEMALE,PREGNANCY,228,371,2.3,,,g,AI,Pregnancy 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,PREGNANCY,372,611,1000,,,mg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHROMIUM,Chromium,MINERAL,FEMALE,PREGNANCY,372,611,30,,,μg,AI,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,PREGNANCY,372,611,1000,,,μg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,FLUORIDE,Fluoride,MINERAL,FEMALE,PREGNANCY,372,611,3,,,mg,AI,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,PREGNANCY,372,611,220,,,μg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,PREGNANCY,372,611,27,,,mg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,PREGNANCY,372,611,360,,,mg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MANGANESE,Manganese,MINERAL,FEMALE,PREGNANCY,372,611,2,,,mg,AI,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,PREGNANCY,372,611,50,,,μg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,PREGNANCY,372,611,700,,,mg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,PREGNANCY,372,611,60,,,μg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,PREGNANCY,372,611,11,,,mg,RDA,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,POTASSIUM,Potassium,MINERAL,FEMALE,PREGNANCY,372,611,2900,,,mg,AI,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SODIUM,Sodium,MINERAL,FEMALE,PREGNANCY,372,611,1500,,,mg,AI,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHLORIDE,Chloride,MINERAL,FEMALE,PREGNANCY,372,611,2.3,,,g,AI,Pregnancy 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,LACTATION,168,227,1300,,,mg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHROMIUM,Chromium,MINERAL,FEMALE,LACTATION,168,227,44,,,μg,AI,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,LACTATION,168,227,1300,,,μg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,FLUORIDE,Fluoride,MINERAL,FEMALE,LACTATION,168,227,3,,,mg,AI,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,LACTATION,168,227,290,,,μg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,LACTATION,168,227,10,,,mg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,LACTATION,168,227,360,,,mg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MANGANESE,Manganese,MINERAL,FEMALE,LACTATION,168,227,2.6,,,mg,AI,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,LACTATION,168,227,50,,,μg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,LACTATION,168,227,1250,,,mg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,LACTATION,168,227,70,,,μg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,LACTATION,168,227,13,,,mg,RDA,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,POTASSIUM,Potassium,MINERAL,FEMALE,LACTATION,168,227,2500,,,mg,AI,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SODIUM,Sodium,MINERAL,FEMALE,LACTATION,168,227,1500,,,mg,AI,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHLORIDE,Chloride,MINERAL,FEMALE,LACTATION,168,227,2.3,,,g,AI,Lactation 14-18 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,LACTATION,228,371,1000,,,mg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHROMIUM,Chromium,MINERAL,FEMALE,LACTATION,228,371,45,,,μg,AI,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,LACTATION,228,371,1300,,,μg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,FLUORIDE,Fluoride,MINERAL,FEMALE,LACTATION,228,371,3,,,mg,AI,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,LACTATION,228,371,290,,,μg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,LACTATION,228,371,9,,,mg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,LACTATION,228,371,310,,,mg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MANGANESE,Manganese,MINERAL,FEMALE,LACTATION,228,371,2.6,,,mg,AI,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,LACTATION,228,371,50,,,μg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,LACTATION,228,371,700,,,mg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,LACTATION,228,371,70,,,μg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,LACTATION,228,371,12,,,mg,RDA,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,POTASSIUM,Potassium,MINERAL,FEMALE,LACTATION,228,371,2800,,,mg,AI,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SODIUM,Sodium,MINERAL,FEMALE,LACTATION,228,371,1500,,,mg,AI,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHLORIDE,Chloride,MINERAL,FEMALE,LACTATION,228,371,2.3,,,g,AI,Lactation 19-30 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,LACTATION,372,611,1000,,,mg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHROMIUM,Chromium,MINERAL,FEMALE,LACTATION,372,611,45,,,μg,AI,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,LACTATION,372,611,1300,,,μg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,FLUORIDE,Fluoride,MINERAL,FEMALE,LACTATION,372,611,3,,,mg,AI,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,LACTATION,372,611,290,,,μg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,LACTATION,372,611,9,,,mg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,LACTATION,372,611,320,,,mg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MANGANESE,Manganese,MINERAL,FEMALE,LACTATION,372,611,2.6,,,mg,AI,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,LACTATION,372,611,50,,,μg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,LACTATION,372,611,700,,,mg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,LACTATION,372,611,70,,,μg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,LACTATION,372,611,12,,,mg,RDA,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,POTASSIUM,Potassium,MINERAL,FEMALE,LACTATION,372,611,2800,,,mg,AI,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,SODIUM,Sodium,MINERAL,FEMALE,LACTATION,372,611,1500,,,mg,AI,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
DRI_US_CA,CHLORIDE,Chloride,MINERAL,FEMALE,LACTATION,372,611,2.3,,,g,AI,Lactation 31-50 y,https://www.ncbi.nlm.nih.gov/books/NBK545442/table/appJ_tab3/?report=objectonly,
